Clements_genus,Clements_species,Clements_subspecies,Clements_binomial,Clements_trinomial,Harvey_tipnamecodes,Harvey_matrix.species,Harvey_matrix.subspecies,Harvey_Clements_species,Taxonomic_Comments,Migratory_status,Direction,Migr_dir_full,Migr_dir_partial,Migr_dir_local,Migr_disp_full,Migr_disp_partial,Migr_disp_local,Migr_altitudinal,Irruptive,Nomad_full,Nomad_partial,Nomad_local,Resid_full,Resid_partial,Unknown,Uncertain,Migratory_status_Comments,Doublechecked,Doublechecked by MM
Muscisaxicola,griseus,NA,Muscisaxicola griseus,Muscisaxicola griseus,Musaxi_griseus_K17552,Muscisaxicola griseus,-,Muscisaxicola_griseus,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Muscisaxicola,juninensis,NA,Muscisaxicola juninensis,Muscisaxicola juninensis,Musaxi_junin_L1203,Muscisaxicola juninensis,-,Muscisaxicola_juninensis,,resident,resident,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,some altitudinal displacement during harsh weather,1,1
Muscisaxicola,maclovianus,maclovianus,Muscisaxicola maclovianus,Muscisaxicola maclovianus maclovianus,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Muscisaxicola,maclovianus,mentalis,Muscisaxicola maclovianus,Muscisaxicola maclovianus mentalis,Musaxi_maclo_K11679,Muscisaxicola maclovianus,mentalis,Muscisaxicola_maclovianus,,directional migratory,austral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
Muscisaxicola,maculirostris,maculirostris,Muscisaxicola maculirostris,Muscisaxicola maculirostris maculirostris,Musaxi_mactri_L103850,Muscisaxicola maculirostris,maculirostris,Muscisaxicola_maculirostris,,directional migratory,austral,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"In S portion of range, most birds moving N after breeding",1,1
Muscisaxicola,maculirostris,niceforoi,Muscisaxicola maculirostris,Muscisaxicola maculirostris niceforoi,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Muscisaxicola,maculirostris,rufescens,Muscisaxicola maculirostris,Muscisaxicola maculirostris rufescens,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Muscisaxicola,rufivertex,occipitalis,Muscisaxicola rufivertex,Muscisaxicola rufivertex occipitalis,Musaxi_rufver_L7728,Muscisaxicola rufivertex,occipitalis,Muscisaxicola_rufivertex,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,apparently resident,1,1
Muscisaxicola,rufivertex,pallidiceps,Muscisaxicola rufivertex,Muscisaxicola rufivertex pallidiceps,NA,NA,NA,NA,,dispersive migratory,elevational,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,1,1
Muscisaxicola,rufivertex,rufivertex,Muscisaxicola rufivertex,Muscisaxicola rufivertex rufivertex,NA,NA,NA,NA,,dispersive migratory,elevational,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,nominate race is perhaps also an altitudinal migrant.,1,1
Myiarchus,antillarum,NA,Myiarchus antillarum,Myiarchus antillarum,Myiar_antrum_L11466,Myiarchus antillarum,-,Myiarchus_antillarum,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Myiarchus,apicalis,NA,Myiarchus apicalis,Myiarchus apicalis,Myiar_apica_ICAMC1367,Myiarchus apicalis,-,Myiarchus_apicalis,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Myiarchus,barbirostris,NA,Myiarchus barbirostris,Myiarchus barbirostris,Myiar_barbi_FMNH331081,Myiarchus barbirostris,?,Myiarchus_barbirostris,,resident,resident,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,range contracts to middle elevations in non-breeding season,1,1
Myiarchus,cephalotes,caribbaeus,Myiarchus cephalotes,Myiarchus cephalotes caribbaeus,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,presumed resident,1,1
Myiarchus,cephalotes,cephalotes,Myiarchus cephalotes,Myiarchus cephalotes cephalotes,Myiar_cepha_L22722,Myiarchus cephalotes,cephalotes,Myiarchus_cephalotes,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,presumed resident,1,1
Myiarchus,cinerascens,cinerascens,Myiarchus cinerascens,Myiarchus cinerascens cinerascens,Myiar_cincen_L5318,Myiarchus cinerascens,cinerascens,Myiarchus_cinerascens,,directional migratory,boreal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
Myiarchus,cinerascens,pertinax,Myiarchus cinerascens,Myiarchus cinerascens pertinax,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Myiarchus,crinitus,NA,Myiarchus crinitus,Myiarchus crinitus,Myiar_crini_L53031,Myiarchus crinitus,-,Myiarchus_crinitus,,directional migratory,boreal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
Myiarchus,ferox,australis,Myiarchus ferox,Myiarchus ferox australis,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Myiarchus,ferox,brunnescens,Myiarchus ferox,Myiarchus ferox brunnescens,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Myiarchus,ferox,ferox,Myiarchus ferox,Myiarchus ferox ferox,Myiar_fero_L48292,Myiarchus ferox,ferox,Myiarchus_ferox,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Myiarchus,magnirostris,NA,Myiarchus magnirostris,Myiarchus magnirostris,Myiar_magni_MVZ151437,Myiarchus magnirostris,?,Myiarchus_magnirostris,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Myiarchus,nugator,NA,Myiarchus nugator,Myiarchus nugator,Myiar_nugtor_ROM109720,Myiarchus nugator,?,Myiarchus_nugator,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,presumably sedentary,1,1
Myiarchus,nuttingi,flavidior,Myiarchus nuttingi,Myiarchus nuttingi flavidior,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,resident with occasional wandering,1,1
Myiarchus,nuttingi,inquietus,Myiarchus nuttingi,Myiarchus nuttingi inquietus,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,resident with occasional wandering,1,1
